timestamps,TP9,AF7,AF8,TP10,Right AUX
1761114110.445,0.000,-20.508,0.000,-75.195,0.000
1761114110.449,0.000,-18.066,0.000,-11.719,0.000
1761114110.453,0.000,-12.207,0.000,26.855,0.000
1761114110.457,0.000,-11.719,0.000,-1.953,0.000
1761114110.461,0.000,-15.625,0.000,-50.293,0.000
1761114110.464,0.000,-15.137,0.000,-49.805,0.000
1761114110.468,0.000,-8.789,0.000,-1.465,0.000
1761114110.472,0.000,-2.930,0.000,40.527,0.000
1761114110.476,0.000,-2.930,0.000,12.207,0.000
1761114110.480,0.000,-6.348,0.000,-31.250,0.000
1761114110.484,0.000,-10.254,0.000,-24.902,0.000
1761114110.488,0.000,-10.742,0.000,-1.465,0.000
1761114110.492,57.129,-7.812,-1.953,53.711,0.000
1761114110.496,40.039,-6.348,-11.230,22.461,0.000
1761114110.500,-27.832,-14.648,-14.648,-39.551,0.000
1761114110.504,-53.711,-18.066,-9.277,-30.273,0.000
1761114110.507,-29.297,-12.695,-6.836,-32.227,0.000
1761114110.511,85.449,-17.578,-8.789,59.570,0.000
1761114110.515,75.195,-21.484,-8.789,41.992,0.000
1761114110.519,-51.270,-19.531,-11.230,-68.848,0.000
1761114110.523,-69.336,-19.531,-17.578,-34.668,0.000
1761114110.527,-11.230,-19.531,-18.066,-0.977,0.000
1761114110.531,39.551,-15.137,-15.137,2.441,0.000
1761114110.535,33.203,-17.090,-21.973,-5.859,0.000
1761114110.539,0.000,-26.855,-23.926,-45.898,0.000
1761114110.543,0.000,-18.555,-22.949,-92.285,0.000
1761114110.547,0.000,0.000,-26.855,-54.688,0.000
1761114110.550,0.000,-18.555,-26.367,20.996,0.000
1761114110.554,0.000,-31.738,-18.555,51.758,0.000
1761114110.558,0.000,-27.344,-15.625,21.484,0.000
1761114110.562,0.000,-34.668,-20.508,-78.125,0.000
1761114110.566,0.000,-34.668,-14.160,-69.824,0.000
1761114110.570,0.000,-30.273,-10.742,16.113,0.000
1761114110.574,0.000,-35.156,-15.137,41.992,0.000
1761114110.578,0.000,-41.016,-15.625,30.273,0.000
1761114110.582,0.000,-41.016,-14.160,-13.672,0.000
1761114110.586,-62.500,-33.691,-14.648,-11.719,0.000
1761114110.589,-8.789,-33.691,-16.113,11.230,0.000
1761114110.593,50.293,-35.156,-20.020,48.340,0.000
1761114110.597,16.602,-23.926,-26.855,12.695,0.000
1761114110.601,-49.805,-33.691,-20.508,-42.480,0.000
1761114110.605,-41.016,-37.598,-12.695,-22.949,0.000
1761114110.609,21.484,-27.832,-14.160,13.672,0.000
1761114110.613,67.383,-30.762,-22.949,31.250,0.000
1761114110.617,31.738,-24.902,-21.973,17.578,0.000
1761114110.621,-37.598,-14.160,-18.555,-29.297,0.000
1761114110.625,-61.523,-23.438,-26.855,-62.988,0.000
1761114110.629,10.742,-23.926,-26.367,-12.207,0.000
1761114110.632,74.219,-9.766,-15.625,39.551,0.000
1761114110.636,27.344,-6.836,-10.254,3.906,0.000
1761114110.640,-45.410,-10.254,-8.789,-38.574,0.000
1761114110.644,-69.824,-14.648,-14.648,-63.477,0.000
1761114110.648,-30.273,-18.066,-33.691,-61.035,0.000
1761114110.652,60.547,-16.113,-29.785,7.324,0.000
1761114110.656,37.109,-17.090,-23.926,-12.695,0.000
1761114110.660,-52.246,-20.508,-29.297,-70.801,0.000
1761114110.664,-75.684,-13.184,-22.461,-69.336,0.000
1761114110.668,-20.020,-3.418,-18.555,-40.527,0.000
1761114110.672,46.875,-12.695,-17.578,15.625,0.000
1761114110.675,51.758,-16.113,-14.160,42.969,0.000
1761114110.679,0.000,-0.977,-19.531,-9.766,0.000
1761114110.683,0.000,-15.137,-24.902,-42.969,0.000
1761114110.687,0.000,-21.973,-18.066,0.977,0.000
1761114110.691,0.000,-11.719,-10.742,45.410,0.000
1761114110.695,0.000,-12.207,-11.719,56.152,0.000
1761114110.699,0.000,-13.184,-11.230,33.203,0.000
1761114110.703,0.000,-20.020,-17.090,-26.367,0.000
1761114110.707,0.000,-21.973,-22.461,-22.949,0.000
1761114110.711,0.000,-18.066,-20.996,56.641,0.000
1761114110.714,0.000,-22.949,-20.996,65.918,0.000
1761114110.718,0.000,-23.438,-25.391,45.898,0.000
1761114110.722,0.000,-20.020,-27.344,31.738,0.000
1761114110.726,-56.152,-13.672,-22.461,55.176,0.000
1761114110.730,40.039,-13.184,-22.949,121.582,0.000
1761114110.734,59.082,-10.742,-20.508,134.277,0.000
1761114110.738,-7.324,-9.766,-13.184,98.145,0.000
1761114110.742,-60.547,-10.254,-11.230,67.871,0.000
1761114110.746,-31.738,-12.695,-15.625,89.355,0.000
1761114110.750,23.926,-20.020,-23.438,86.914,0.000
1761114110.754,45.410,-19.043,-21.484,84.961,0.000
1761114110.757,4.883,-16.602,-16.113,79.102,0.000
1761114110.761,-68.848,-20.508,-16.113,2.441,0.000
1761114110.765,-36.133,-18.555,-16.602,22.461,0.000
1761114110.769,27.832,-21.484,-16.602,64.453,0.000
1761114110.773,48.828,-21.973,-14.160,70.801,0.000
1761114110.777,17.090,-17.090,-11.719,38.086,0.000
1761114110.781,-51.270,-15.137,-7.812,-32.715,0.000
1761114110.785,-65.430,-17.090,-8.301,-48.828,0.000
1761114110.789,25.879,-15.625,-4.883,22.949,0.000
1761114110.793,99.121,-15.137,-3.418,83.496,0.000
1761114110.796,12.207,-22.461,-14.648,6.348,0.000
1761114110.800,-72.266,-19.043,-17.090,-76.660,0.000
1761114110.804,-55.664,-12.695,-14.160,-69.824,0.000
1761114110.808,6.348,-14.648,-14.160,-40.039,0.000
1761114110.812,70.801,-11.719,-18.066,3.906,0.000
1761114110.816,49.316,-11.230,-23.438,-1.465,0.000
1761114110.820,-27.344,-14.160,-20.996,-62.500,0.000
1761114110.824,-45.898,-11.230,-17.578,-84.961,0.000
1761114110.828,6.348,-12.695,-16.113,-67.871,0.000
1761114110.832,77.148,-16.602,-22.461,-14.160,0.000
1761114110.836,69.824,-14.160,-24.414,-12.695,0.000
1761114110.839,-13.184,-9.766,-16.602,-64.941,0.000
1761114110.843,-75.195,-13.184,-19.043,-130.859,0.000
1761114110.847,-20.020,-19.043,-22.949,-112.305,0.000
1761114110.851,84.473,-19.531,-20.508,-9.277,0.000
1761114110.855,74.707,-19.043,-22.949,-15.137,0.000
1761114110.859,-25.879,-22.949,-20.996,-86.426,0.000
1761114110.863,-68.359,-25.391,-19.043,-89.355,0.000
1761114110.867,-5.371,-19.043,0.000,-49.805,0.000
1761114110.871,62.500,-15.137,0.000,-19.043,0.000
1761114110.875,52.734,-17.578,0.000,-30.273,0.000
1761114110.879,-19.531,-16.602,0.000,-64.453,0.000
1761114110.882,-44.922,-18.066,0.000,-61.035,0.000
1761114110.886,4.883,-18.066,0.000,-42.969,0.000
1761114110.890,36.133,-19.043,0.000,-25.391,0.000
1761114110.894,44.434,-27.344,0.000,-11.230,0.000
1761114110.898,6.348,-32.227,0.000,-39.062,0.000
1761114110.902,-64.941,-33.691,0.000,-87.402,0.000
1761114110.906,-36.133,-31.738,0.000,-76.172,0.000
1761114110.910,70.801,-29.297,0.000,-11.230,0.000
1761114110.914,96.191,-21.484,-4.395,2.441,0.000
1761114110.918,33.691,-20.996,-7.812,-7.812,0.000
1761114110.921,-32.715,-29.297,-12.207,-42.480,0.000
1761114110.925,-24.902,-28.809,-12.207,-55.176,0.000
1761114110.929,50.781,-24.902,-16.113,-13.672,0.000
1761114110.933,78.125,-20.508,-16.113,-1.953,0.000
1761114110.937,20.996,-20.508,-12.207,-40.039,0.000
1761114110.941,-42.969,-23.438,-8.789,-83.496,0.000
1761114110.945,-41.016,-24.902,-8.301,-65.918,0.000
1761114110.949,31.250,-27.832,-9.277,-11.230,0.000
1761114110.953,91.309,-27.344,-8.789,28.320,0.000
1761114110.957,61.523,-25.879,-14.648,12.695,0.000
1761114110.961,0.000,-28.320,-22.949,-43.945,0.000
1761114110.964,0.000,-23.926,-22.461,-40.039,0.000
1761114110.968,0.000,-18.066,-15.137,15.137,0.000
1761114110.972,0.000,-27.344,-16.602,37.598,0.000
1761114110.976,0.000,-29.785,-18.066,45.410,0.000
1761114110.980,0.000,-24.414,-11.230,5.371,0.000
1761114110.984,0.000,-23.926,-11.719,-30.273,0.000
1761114110.988,0.000,-25.879,-16.602,-6.836,0.000
1761114110.992,0.000,-28.320,-17.090,37.109,0.000
1761114110.996,0.000,-21.484,-15.625,23.438,0.000
1761114111.000,0.000,-20.020,-15.625,-47.363,0.000
1761114111.004,0.000,-26.855,-17.090,-85.449,0.000
1761114111.007,-32.715,-27.832,-20.020,-41.504,0.000
1761114111.011,-34.180,-25.391,-17.090,22.949,0.000
1761114111.015,50.781,-23.438,-10.742,23.438,0.000
1761114111.019,78.613,-25.391,-6.348,-43.457,0.000
1761114111.023,48.340,-30.273,-14.648,-76.660,0.000
1761114111.027,-26.367,-28.320,-14.160,-9.766,0.000
1761114111.031,-57.617,-28.809,-10.742,17.090,0.000
1761114111.035,4.395,-33.203,-15.625,-10.742,0.000
1761114111.039,62.988,-36.133,-13.672,-25.879,0.000
1761114111.043,42.480,-33.691,-13.672,-27.832,0.000
1761114111.046,-40.039,-30.273,-15.625,-39.551,0.000
1761114111.050,-87.402,-31.250,-20.508,-14.648,0.000
1761114111.054,-28.320,-29.785,0.000,24.902,0.000
1761114111.058,53.711,-19.531,0.000,-4.883,0.000
1761114111.062,45.410,-13.672,0.000,-69.336,0.000
1761114111.066,-50.293,-12.695,0.000,-53.711,0.000
1761114111.070,-99.121,-8.789,0.000,26.367,0.000
1761114111.074,-31.250,-3.906,0.000,47.852,0.000
1761114111.078,41.016,-12.207,0.000,-0.977,0.000
1761114111.082,12.695,-20.996,0.000,-68.848,0.000
1761114111.086,-54.688,-12.695,0.000,-42.480,0.000
1761114111.089,-83.008,-8.301,0.000,10.742,0.000
1761114111.093,-63.477,-10.254,0.000,45.898,0.000
1761114111.097,19.043,-12.207,0.000,13.184,0.000
1761114111.101,-55.176,-14.648,-24.414,-57.129,0.000
1761114111.105,-53.223,-14.160,-21.484,-63.965,0.000
1761114111.109,27.832,-16.602,-18.066,7.324,0.000
1761114111.113,76.660,-22.949,-19.043,45.410,0.000
1761114111.117,41.992,-20.020,-25.879,21.484,0.000
1761114111.121,-66.406,-10.254,-27.344,-52.734,0.000
1761114111.125,-107.422,-13.672,-17.578,-104.492,0.000
1761114111.128,-28.809,-19.531,-18.066,-58.105,0.000
1761114111.132,49.316,-13.672,-22.461,15.625,0.000
1761114111.136,13.672,-8.789,-21.484,-12.695,0.000
1761114111.140,-66.895,-8.301,-23.926,-72.754,0.000
1761114111.144,-82.520,-9.766,-27.344,-85.938,0.000
1761114111.148,-18.066,-8.301,-28.320,-39.551,0.000
1761114111.152,52.246,-6.836,-25.391,19.531,0.000
1761114111.156,24.414,-10.254,-21.484,4.395,0.000
1761114111.160,-58.105,-9.766,-23.438,-51.758,0.000
1761114111.164,-62.988,-7.324,-22.949,-75.684,0.000
1761114111.168,4.883,-5.859,-21.973,-40.039,0.000
1761114111.171,41.992,-5.371,-25.879,-27.832,0.000
1761114111.175,31.738,-10.742,-30.762,-36.621,0.000
1761114111.179,-28.809,-19.043,-32.715,-39.551,0.000
1761114111.183,-61.523,-20.508,-34.668,-64.941,0.000
1761114111.187,-33.203,-20.020,-31.738,-76.172,0.000
1761114111.191,31.250,-22.461,-26.855,-9.277,0.000
1761114111.195,60.059,-19.043,-24.414,41.016,0.000
1761114111.199,-15.137,-16.113,-19.043,-1.465,0.000
1761114111.203,-89.355,-23.926,-17.578,-53.223,0.000
1761114111.207,-47.363,-24.414,-17.578,-38.574,0.000
1761114111.210,36.621,-21.973,-10.254,32.715,0.000
1761114111.214,37.109,-24.414,-11.719,55.176,0.000
1761114111.218,-48.828,-27.832,-13.672,-18.555,0.000
1761114111.222,-107.422,-28.320,-13.672,-89.355,0.000
1761114111.226,-68.359,-31.738,-23.926,-70.801,0.000
1761114111.230,6.836,-35.645,-26.855,-2.441,0.000
1761114111.234,34.668,-29.297,-21.973,34.668,0.000
1761114111.238,-32.715,-22.949,-23.926,-16.113,0.000
1761114111.242,-76.660,-27.344,-27.344,-55.176,0.000
1761114111.246,-41.992,-29.297,-28.809,-42.480,0.000
1761114111.250,35.645,-25.391,-32.715,0.000,0.000
1761114111.253,63.477,-19.043,-28.320,31.250,0.000
1761114111.257,-10.254,-19.043,-26.367,-12.207,0.000
1761114111.261,-79.102,-21.973,-27.832,-56.152,0.000
1761114111.265,-82.520,-20.996,-23.926,-82.031,0.000
1761114111.269,17.090,-19.043,-23.926,9.277,0.000
1761114111.273,53.711,-16.602,-25.391,55.176,0.000
1761114111.277,-15.625,-20.020,-24.902,-21.973,0.000
1761114111.281,-77.637,-18.555,-19.531,-65.430,0.000
1761114111.285,-93.262,-17.090,-15.625,-84.961,0.000
1761114111.289,1.953,-19.043,-17.578,-14.648,0.000
1761114111.293,47.363,-19.531,-16.602,36.133,0.000
1761114111.296,-7.812,-20.996,-17.090,10.742,0.000
1761114111.300,-81.543,-25.391,-19.043,-48.340,0.000
1761114111.304,-79.102,-25.391,-14.160,-31.250,0.000
1761114111.308,-0.488,-19.043,-13.184,46.875,0.000
1761114111.312,18.555,-14.648,-9.766,44.434,0.000
1761114111.316,-17.578,-15.137,-6.836,28.320,0.000
1761114111.320,-69.336,-18.555,-8.301,12.695,0.000
1761114111.324,-95.703,-17.090,-11.230,-19.531,0.000
1761114111.328,-0.488,-9.277,-9.277,60.059,0.000
1761114111.332,69.824,-9.766,-10.254,103.516,0.000
1761114111.335,36.133,-7.812,-9.766,66.895,0.000
1761114111.339,-36.621,-0.977,-13.184,12.207,0.000
1761114111.343,-70.801,0.000,-18.066,-26.855,0.000
1761114111.347,-15.625,-2.930,-15.625,-5.859,0.000
1761114111.351,57.617,-5.859,-17.090,36.133,0.000
1761114111.355,62.012,-8.789,-17.090,54.199,0.000
1761114111.359,-36.621,-3.418,-18.555,-21.484,0.000
1761114111.363,-109.863,-9.766,-20.996,-97.656,0.000
1761114111.367,-52.246,-17.090,-14.160,-63.965,0.000
1761114111.371,37.109,-12.695,-5.859,10.742,0.000
1761114111.375,29.297,-13.672,-8.301,3.418,0.000
1761114111.378,-48.828,-13.184,-11.230,-51.758,0.000
1761114111.382,-75.684,-12.695,-11.719,-70.312,0.000
1761114111.386,-34.180,-14.648,-11.230,-44.434,0.000
1761114111.390,16.113,-14.648,-9.277,-19.531,0.000
1761114111.394,28.809,-15.137,-13.672,-13.672,0.000
1761114111.398,-35.645,-18.555,-15.625,-44.434,0.000
1761114111.402,-76.172,-14.160,-9.766,-41.016,0.000
1761114111.406,-56.641,-7.812,-11.719,-30.762,0.000
1761114111.410,-1.465,-16.113,-18.555,-7.812,0.000
1761114111.414,41.504,-14.648,-15.625,35.156,0.000
1761114111.418,-14.160,-6.836,-12.695,12.695,0.000
1761114111.421,-78.125,-8.789,-16.113,-21.484,0.000
1761114111.425,-68.359,-11.719,-17.090,-17.578,0.000
1761114111.429,20.996,-15.625,-12.207,38.574,0.000
1761114111.433,52.734,-10.742,-10.254,58.594,0.000
1761114111.437,-6.836,-9.277,-10.254,31.250,0.000
1761114111.441,-72.754,-14.648,-14.648,-16.602,0.000
1761114111.445,-64.941,-10.254,-17.578,-14.648,0.000
1761114111.449,18.555,-6.836,-14.648,33.691,0.000
1761114111.453,62.988,-3.418,-15.625,41.504,0.000
1761114111.457,-8.301,-4.395,-18.555,-21.973,0.000
1761114111.460,-75.195,-13.672,-18.555,-53.711,0.000
1761114111.464,-61.523,-12.207,-17.090,-51.270,0.000
1761114111.468,3.418,-12.695,-18.555,-9.277,0.000
1761114111.472,60.547,-17.578,-18.066,49.316,0.000
1761114111.476,0.000,-18.066,-18.066,33.203,0.000
1761114111.480,0.000,-20.996,-19.531,-38.086,0.000
1761114111.484,0.000,-20.508,-16.602,-37.109,0.000
1761114111.488,0.000,-20.508,-15.137,0.977,0.000
1761114111.492,0.000,-27.344,-16.602,23.926,0.000
1761114111.496,0.000,-21.973,-12.207,66.406,0.000
1761114111.500,0.000,-19.531,-16.113,-15.137,0.000
1761114111.503,0.000,-24.902,-22.949,-52.246,0.000
1761114111.507,0.000,-20.996,-19.043,30.273,0.000
1761114111.511,0.000,-15.137,-14.160,69.336,0.000
1761114111.515,0.000,-14.648,-15.137,51.270,0.000
1761114111.519,0.000,-17.578,-15.625,5.371,0.000
1761114111.523,-70.312,-17.090,-15.625,-15.137,0.000
1761114111.527,-12.695,-16.113,-19.531,14.160,0.000
1761114111.531,44.922,-16.113,-25.879,44.922,0.000
1761114111.535,34.180,-16.113,-21.973,42.480,0.000
1761114111.539,-53.711,-12.207,-19.531,-17.578,0.000
1761114111.542,-108.887,-14.648,-24.414,-65.918,0.000
1761114111.546,-55.664,-15.625,-20.996,-37.598,0.000
1761114111.550,23.438,-13.184,-20.508,14.648,0.000
1761114111.554,30.762,-12.207,-21.484,41.504,0.000
1761114111.558,-52.734,-11.719,-20.508,-3.906,0.000
1761114111.562,-116.699,-13.672,-21.484,-59.570,0.000
1761114111.566,-61.523,-10.742,-23.926,-18.555,0.000
1761114111.570,39.551,-12.695,-14.648,66.895,0.000
1761114111.574,46.875,-12.695,-5.859,61.523,0.000
1761114111.578,-22.949,-14.160,-8.301,14.648,0.000
1761114111.582,-88.379,-18.066,-12.695,-22.949,0.000
1761114111.585,-51.758,-9.277,-13.184,-34.180,0.000
1761114111.589,46.875,-6.836,-13.672,2.930,0.000
1761114111.593,50.293,-12.207,-18.066,-29.297,0.000
1761114111.597,-14.648,-14.648,-14.648,-64.941,0.000
1761114111.601,-66.895,-18.066,-12.695,-71.289,0.000
1761114111.605,-47.852,-17.090,-13.672,-65.430,0.000
1761114111.609,33.691,-12.207,-13.184,0.000,0.000
1761114111.613,60.059,-8.789,-11.230,35.645,0.000
1761114111.617,-11.719,-9.277,-7.812,-20.508,0.000
1761114111.621,-101.562,-12.695,-7.812,-98.145,0.000
1761114111.625,-86.426,-12.207,-10.254,-79.590,0.000
1761114111.628,1.465,-14.648,-13.672,-2.441,0.000
1761114111.632,49.805,-12.207,-9.766,46.387,0.000
1761114111.636,-1.465,-8.301,-9.766,46.875,0.000
1761114111.640,-86.914,-15.625,-16.602,-13.184,0.000
1761114111.644,-86.914,-16.113,-16.602,-33.203,0.000
1761114111.648,1.953,-13.672,-18.066,38.574,0.000
1761114111.652,51.270,-11.230,-19.043,74.219,0.000
1761114111.656,2.441,-10.742,-14.648,44.434,0.000
1761114111.660,-77.637,-15.137,-19.531,5.859,0.000
1761114111.664,-80.566,-13.672,-22.461,-3.906,0.000
1761114111.667,13.672,-10.742,-20.996,29.785,0.000
1761114111.671,66.406,-7.324,-20.996,69.824,0.000
1761114111.675,7.812,-10.742,-19.043,41.016,0.000
1761114111.679,-58.594,-14.160,-22.949,-0.977,0.000
1761114111.683,-76.660,-11.719,-26.855,-18.066,0.000
1761114111.687,-24.902,-13.672,-24.414,3.906,0.000
1761114111.691,44.922,-13.672,-22.949,71.289,0.000
1761114111.695,18.066,-14.160,-20.996,66.406,0.000
1761114111.699,-64.453,-21.973,-18.555,10.254,0.000
1761114111.703,-104.004,-20.996,-20.508,-36.621,0.000
1761114111.707,-44.922,-19.531,-26.367,-32.227,0.000
1761114111.710,40.527,-21.973,-25.391,43.945,0.000
1761114111.714,18.066,-15.625,-24.414,18.066,0.000
1761114111.718,-53.223,-16.113,-28.320,-60.059,0.000
1761114111.722,-74.219,-13.672,-22.461,-83.008,0.000
1761114111.726,-26.855,-10.742,-15.137,-75.684,0.000
1761114111.730,57.617,-13.672,-13.184,-15.137,0.000
1761114111.734,53.223,-13.184,-11.719,-4.883,0.000
1761114111.738,-54.688,-17.578,-17.578,-87.402,0.000
1761114111.742,-114.746,-20.508,-22.949,-132.812,0.000
1761114111.746,-77.637,-16.602,-19.043,-115.723,0.000
1761114111.750,20.020,-12.207,-18.066,-45.898,0.000
1761114111.753,36.133,-13.672,-16.113,-20.508,0.000
1761114111.757,0.000,-14.160,-14.160,-53.711,0.000
1761114111.761,0.000,-13.184,-19.043,-94.238,0.000
1761114111.765,0.000,-13.184,-22.461,-71.777,0.000
1761114111.769,0.000,-14.160,-24.414,5.371,0.000
1761114111.773,0.000,-16.602,-22.461,39.551,0.000
1761114111.777,0.000,-18.066,-17.578,14.160,0.000
1761114111.781,0.000,-15.625,-14.648,-41.016,0.000
1761114111.785,0.000,-18.555,-16.602,-50.781,0.000
1761114111.789,0.000,-16.113,-17.578,20.996,0.000
1761114111.792,0.000,-10.742,-19.043,44.922,0.000
1761114111.796,0.000,-15.625,-18.066,0.488,0.000
1761114111.800,0.000,-18.555,-20.508,-55.176,0.000
1761114111.804,-88.379,-18.555,-20.508,-46.875,0.000
1761114111.808,-12.207,-16.602,-16.113,5.859,0.000
1761114111.812,44.434,-18.555,-16.602,49.316,0.000
1761114111.816,-8.301,-21.973,-19.043,7.324,0.000
1761114111.820,-82.031,-25.391,-21.484,-55.176,0.000
1761114111.824,-72.754,-22.461,-19.531,-44.434,0.000
1761114111.828,-10.254,-19.531,-20.996,1.953,0.000
1761114111.832,23.926,-21.484,-24.902,19.043,0.000
1761114111.835,-12.695,-20.020,-24.902,-3.906,0.000
1761114111.839,-64.941,-15.625,-23.926,-29.785,0.000
1761114111.843,-90.820,-13.672,-21.973,-57.129,0.000
1761114111.847,-44.434,-17.090,-23.438,-29.785,0.000
1761114111.851,21.484,-21.973,-24.902,19.043,0.000
1761114111.855,6.348,-17.090,-21.484,12.695,0.000
1761114111.859,-65.918,-16.602,-20.996,-41.016,0.000
1761114111.863,-104.004,-18.555,-23.926,-77.637,0.000
1761114111.867,-29.297,-14.648,-25.391,-14.160,0.000
1761114111.871,48.340,-10.254,-24.414,41.504,0.000
1761114111.874,9.277,-12.695,-24.414,-14.648,0.000
1761114111.878,-65.918,-17.578,-22.461,-51.758,0.000
1761114111.882,-86.426,-15.625,-17.578,-21.973,0.000
1761114111.886,-42.480,-14.648,-19.043,6.348,0.000
1761114111.890,30.273,-12.207,-18.066,41.504,0.000
1761114111.894,35.156,-10.742,-12.695,48.340,0.000
1761114111.898,0.000,-13.672,-9.277,-7.324,0.000
1761114111.902,0.000,-13.184,-13.184,-47.363,0.000
1761114111.906,0.000,-14.648,-22.949,-36.621,0.000
1761114111.910,0.000,-16.602,-20.996,19.043,0.000
1761114111.914,0.000,-14.648,-15.625,43.457,0.000
1761114111.917,0.000,-11.719,-19.531,6.836,0.000
1761114111.921,0.000,-10.254,-15.137,-49.805,0.000
1761114111.925,0.000,-8.301,-12.207,-68.848,0.000
1761114111.929,0.000,-7.324,-8.301,19.531,0.000
1761114111.933,0.000,-9.277,-5.371,49.316,0.000
1761114111.937,0.000,-11.719,-9.766,-46.387,0.000
1761114111.941,0.000,-11.719,-9.766,-91.309,0.000
1761114111.945,-36.621,-11.719,0.000,-88.867,0.000
1761114111.949,-91.797,-6.348,0.000,-59.570,0.000
1761114111.953,-57.617,-0.977,0.000,-57.129,0.000
1761114111.957,20.996,-12.207,0.000,-81.055,0.000
1761114111.960,28.320,-30.273,0.000,-127.441,0.000
1761114111.964,-40.039,-46.387,0.000,-177.734,0.000
1761114111.968,-96.191,-58.105,0.000,-173.340,0.000
1761114111.972,-81.055,-65.918,0.000,-139.648,0.000
1761114111.976,14.160,-65.430,0.000,-149.902,0.000
1761114111.980,32.227,-75.684,0.000,-195.312,0.000
1761114111.984,-67.871,-83.496,0.000,-155.762,0.000
1761114111.988,-101.074,-83.008,0.000,-108.887,0.000
1761114111.992,-88.379,-88.379,5.859,-98.633,0.000
1761114111.996,-52.246,-91.309,29.785,-110.352,0.000
1761114111.999,-51.758,-91.309,40.039,-142.578,0.000
1761114112.003,-125.000,-95.215,47.363,-135.254,0.000
1761114112.007,-203.125,-100.098,59.082,-44.434,0.000
1761114112.011,-237.305,-97.168,66.895,33.691,0.000
1761114112.015,-205.566,-97.168,81.055,23.438,0.000
1761114112.019,-168.945,-100.098,99.121,-62.500,0.000
1761114112.023,-215.332,-100.586,103.516,-45.898,0.000
1761114112.027,-294.922,-91.797,115.723,33.691,0.000
1761114112.031,-258.301,-79.590,123.535,77.148,0.000
1761114112.035,-183.105,-77.148,116.699,107.910,0.000
1761114112.039,31.738,-79.102,8.789,55.176,0.000
1761114112.042,18.555,-75.684,-2.441,36.133,0.000
1761114112.046,116.699,-69.336,-14.648,121.582,0.000
1761114112.050,188.477,-71.289,-26.855,164.551,0.000
1761114112.054,188.965,-72.754,-31.250,166.992,0.000
1761114112.058,137.695,-69.824,-31.250,170.898,0.000
1761114112.062,75.684,-69.336,-36.621,118.652,0.000
1761114112.066,125.977,-68.359,-43.945,118.164,0.000
1761114112.070,231.445,-68.848,-44.922,218.262,0.000
1761114112.074,229.980,-68.848,-43.945,228.027,0.000
1761114112.078,157.227,-65.918,-40.527,157.227,0.000
1761114112.081,128.418,-59.082,-42.969,140.137,0.000
1761114112.085,176.758,-52.246,-43.457,176.758,0.000
1761114112.089,255.371,-49.316,-40.527,221.680,0.000
1761114112.093,257.324,-47.852,-40.527,227.539,0.000
1761114112.097,195.312,-48.828,-41.992,216.309,0.000
1761114112.101,134.766,-51.270,-39.551,179.688,0.000
1761114112.105,157.715,-53.711,-41.016,187.500,0.000
1761114112.109,226.074,-53.223,-40.039,220.215,0.000
1761114112.113,227.539,-51.758,-41.016,217.773,0.000
1761114112.117,153.320,-48.340,-46.387,176.270,0.000
1761114112.121,62.988,-40.527,-42.969,102.051,0.000
1761114112.124,77.148,-36.133,-43.457,112.305,0.000
1761114112.128,179.688,-34.180,-46.387,194.336,0.000
1761114112.132,190.430,-28.809,-40.527,189.453,0.000
1761114112.136,112.305,-26.367,-35.156,120.605,0.000
1761114112.140,49.316,-20.996,-31.738,73.242,0.000
1761114112.144,58.594,-18.066,-36.133,71.289,0.000
1761114112.148,141.113,-18.066,-33.203,125.488,0.000
1761114112.152,183.105,-15.137,-25.391,162.598,0.000
1761114112.156,117.188,-19.043,-23.926,97.168,0.000
1761114112.160,30.273,-20.508,-24.902,15.137,0.000
1761114112.164,29.297,-16.113,-25.879,35.645,0.000
1761114112.167,98.633,-17.578,-22.949,83.496,0.000
1761114112.171,143.555,-16.602,-20.508,108.887,0.000
1761114112.175,91.797,-20.020,-22.949,84.961,0.000
1761114112.179,1.953,-24.414,-25.391,22.461,0.000
1761114112.183,-19.531,-24.414,-25.879,-1.465,0.000
1761114112.187,59.570,-24.902,-22.461,66.895,0.000
1761114112.191,111.328,-25.391,-21.484,104.004,0.000
1761114112.195,58.594,-28.320,-23.926,42.480,0.000
1761114112.199,-10.254,-22.949,-23.438,15.625,0.000
1761114112.203,-53.711,-20.508,-28.809,-32.715,0.000
1761114112.206,4.395,-24.902,-29.297,-5.371,0.000
1761114112.210,71.289,-20.020,-27.344,62.988,0.000
1761114112.214,47.852,-15.137,-26.855,42.480,0.000
1761114112.218,-14.648,-15.625,-27.344,-5.859,0.000
1761114112.222,-45.898,-17.578,-31.250,-31.250,0.000
1761114112.226,27.832,-12.207,-31.250,21.484,0.000
1761114112.230,104.980,-8.789,-29.297,84.961,0.000
1761114112.234,77.637,-11.719,-27.832,63.477,0.000
1761114112.238,-16.113,-15.137,-27.344,-14.160,0.000
1761114112.242,-45.410,-18.555,-23.438,-30.762,0.000
1761114112.246,13.184,-18.066,-24.414,6.348,0.000
1761114112.249,53.711,-20.508,-24.902,14.160,0.000
1761114112.253,58.105,-20.996,-20.996,18.555,0.000
1761114112.257,27.344,-21.973,-23.438,20.020,0.000
1761114112.261,-19.043,-21.484,-23.438,-16.602,0.000
1761114112.265,-6.836,-13.672,-16.113,-15.625,0.000
1761114112.269,62.012,-13.672,-16.602,44.922,0.000
